17201,石川県金沢市,64,金沢市米丸公民館,石川県金沢市間明町2-72,1,1,,1,1,,,,1,36.56512302,136.618287,
17201,石川県金沢市,65,金沢城公園,石川県金沢市丸の内1-1,1,1,,1,1,,,,,36.56775963,136.6597706,
17201,石川県金沢市,66,金沢市立犀桜小学校,石川県金沢市菊川1-2-15,,1,,1,1,,,,1,36.550046,136.661687,
17201,石川県金沢市,67,金沢市菊川町公民館,石川県金沢市菊川2-3-3,,1,,1,1,,,,1,36.55134757,136.6599542,
17201,石川県金沢市,68,吉原児童公園,石川県金沢市吉原町ヨ23,1,1,,1,1,,,,,36.60960263,136.6924796,
17201,石川県金沢市,69,石川県立金沢北陵高等学校,石川県金沢市吉原町ワ21,1,1,,1,1,,,,1,36.60731924,136.6927542,
17201,石川県金沢市,70,久安伏見公園,石川県金沢市久安1-489,,1,,1,1,,,,,36.53266957,136.6322197,
17201,石川県金沢市,71,国際高等専門学校,石川県金沢市久安2-270,1,1,,1,1,,,,1,36.532552256659,136.62929488189,
17201,石川県金沢市,72,久安殿屋敷公園,石川県金沢市久安2-281,,1,,1,1,,,,,36.53328019,136.6306445,
17201,石川県金沢市,73,金沢市立三馬小学校,石川県金沢市久安6-154,1,1,,1,1,,,,1,36.543557,136.633738,
17201,石川県金沢市,74,金沢市三馬公民館,石川県金沢市久安6-59-1,1,1,,1,1,,,,1,36.54208365,136.6346077,
17201,石川県金沢市,75,金沢市立三谷小学校,石川県金沢市宮野町ニ277,,1,,1,1,,,,1,36.59600326,136.7365386,
17201,石川県金沢市,76,金沢市三谷公民館,石川県金沢市宮野町ホ79,,1,,1,1,,,,1,36.596762163475,136.73728183121,
17201,石川県金沢市,77,弓取町児童公園,石川県金沢市弓取町172,,1,,1,1,,,,,36.61126002,136.6402967,
17201,石川県金沢市,78,金沢市立浅野町小学校,石川県金沢市京町35-1,1,1,,1,1,,,,1,36.58208,136.658873,
17201,石川県金沢市,79,浅野本町第３児童公園,石川県金沢市京町59,,1,,1,1,,,,,36.58447412,136.6576181,
17201,石川県金沢市,80,玉川公園,石川県金沢市玉川町11-3,,1,,1,1,,,,,36.56907574,136.6508313,
17201,石川県金沢市,81,金沢市立中央小学校,石川県金沢市玉川町2-1,1,1,,1,1,,,,1,36.570021,136.650712,
